gui_gate: approved batch window open, starting 'full_audit: 283 tests (test_accelerators.tcl ...)' (no prompt)
PASS     | test_accelerators
ok:   gf180mcu_pr/cap_mim_1f0fF symbol resolves
ok:   gf180mcu_tests/test_nfet_03v3 schematic resolves
ok:   gf180mcu_tests/0_top schematic resolves (device gallery)
ok:   devices/vsource symbol resolves (cross-lib -> newsym)
ok:   devices/code_shown symbol resolves (models block host)
ok:   testbench references gf180mcu_pr/nfet_03v3 (lib-qualified primitive)
ok:   testbench references devices/code_shown (index-only strip)
ok:   testbench carries no stale symbols/ dir-prefixed ref
ok:   gf180mcu_pr has 66 cell dirs
ok:   gf180mcu_tests has >= 59 cell dirs (migration floor; got 62)
ok:   model design.spice vendored
ok:   model sm141064.spice vendored
ok:   model sm141064_mim.spice vendored
ok:   model smbb000149.spice vendored
ok:   sm141064.ngspice symlink resolves
ok:   rc points XSCHEM_LIBRARY_DEFS at xschem_libs/library.defs
ok:   rc sets library_registry_defs_only 1
ok:   rc sets 180MCU_MODELS under models/
RESULT: 1 FAILED (28 passed)
OVERALL: notok

###### FAIL: test_ihp_sg13g2_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
ok:   sg13g2_procs.tcl exists
ok:   run.sh is executable
FAIL: library_list = exactly the 9 intended libs -> {SANDBOX TEST analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests sg13g2_tests_ase xschem_simulator} (exp {analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices (outside ihp-sg13g2/)
ok:   analyses -> xschem_libs_newsym/analyses (outside ihp-sg13g2/)
ok:   examples -> xschem_libs_newsym/examples (outside ihp-sg13g2/)
ok:   ngspice -> xschem_libs_newsym/ngspice (outside ihp-sg13g2/)
ok:   ngspice_verilog_cosim -> xschem_libs_newsym/ngspice_verilog_cosim (outside ihp-sg13g2/)
ok:   xschem_simulator -> xschem_libs_newsym/xschem_simulator (outside ihp-sg13g2/)
ok:   sg13g2_pr lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_stdcells lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_tests lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_pr/sg13_lv_nmos symbol resolves
ok:   sg13g2_pr/sg13_hv_nmos symbol resolves
ok:   sg13g2_pr/cap_cmim symbol resolves
ok:   sg13g2_pr/dantenna symbol resolves
ok:   sg13g2_pr/annotate_fet_params symbol resolves
ok:   sg13g2_pr/annotate_bip_params symbol resolves
ok:   sg13g2_tests/dc_lv_nmos schematic resolves
ok:   sg13g2_tests/dc_hbt_13g2 schematic resolves
ok:   sg13g2_tests/ac_mim_cap schematic resolves
ok:   sg13g2_stdcells/IHP130_stdcells schematic resolves
ok:   devices/code_shown (cross-lib) resolves
ok:   devices/vsource (cross-lib) resolves
ok:   devices/gnd (cross-lib) resolves
ok:   devices/lab_pin (cross-lib) resolves
ok:   models/cornerMOSlv.lib vendored
ok:   models/cornerMOShv.lib vendored
ok:   models/cornerHBT.lib vendored
ok:   models/cornerRES.lib vendored
ok:   models/cornerCAP.lib vendored
ok:   models/cornerDIO.lib vendored
ok:   rc points the registry at this workarea
ok:   rc is registry-only
ok:   rc clears XSCHEM_LIBRARY_PATH
ok:   rc sets ::MODELS_NGSPICE (benches need it)
ok:   rc sets ::SG13G2_MODELS alias
ok:   rc sources sg13g2_procs.tcl
ok:   rc appends the IHP menu builder
ok:   rc layers the repo Cadence UX
ok:   sg13g2_procs.tcl defines sg13g2_fet_drc
ok:   sg13g2_procs.tcl defines sg13g2_res_drc
ok:   sg13g2_procs.tcl defines sg13g2_mim_drc
ok:   sg13g2_procs.tcl defines sg13g2_hbt_drc
ok:   sg13g2_procs.tcl defines sg13g2_diode_drc
ok:   sg13g2_procs.tcl defines sg13g2_svaricap_drc
ok:   sg13g2_procs.tcl defines sg13g2_save_params
ok:   sg13g2_procs.tcl defines sg13g2_display_fet_params
ok:   sg13g2_procs.tcl defines sg13g2_display_bip_params
ok:   sg13g2_procs.tcl defines sg13g2_menupdk
ok:   sg13g2_pr symbols carry prefixed drc= calls
ok:   no sg13g2_pr symbol still calls a BARE *_drc
ok:   benches reference models via $::MODELS_NGSPICE
ok:   no bench still has a BARE model .lib/.include
ok:   the .save includes were left bare (correct)
ok:   osdi/psp103.osdi built
ok:   osdi/psp103_nqs.osdi built
ok:   osdi/r3_cmc.osdi built
ok:   osdi/mosvar.osdi built
ok:   build_ihp_osdi.sh is executable
ok:   rc sets ::SG13G2_OSDI
ok:   some benches pull in a model library
ok:   every model-using bench registers the OSDI modules
ok:   none uses a bare `osdi` (must be pre_osdi)

OVERALL: 1 FAILED (65 passed)

###### FAIL: test_lib_manager_gui ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   GUI1 three panes exist 
ok:   GUI2 library pane populated (=> 15 libs)
ok:   GUI3 cell+view panes start empty 
ok:   GUI4 selecting a library fills cells (=> 127 cells)
ok:   GUI5 switching library replaces cells (=> 76 cells)
ok:   GUI6 selecting a cell fills views (=> schematic symbol)
ok:   GUI7 current_cell resolves selection (=> examples cmos_inv)
FAIL: GUI8 new-window mode adds a tab per open (=> 0 0 1)
FAIL: GUI9 current-window mode reuses the tab (=> 1 -> 2)
ok:   GUI10 symbol view opens for editing (=> /home/qflow/dev/xschem/claude_1/xschem/xschem_library/devices/res.sym)
RESULT: 2 FAILED

###### FAIL: test_lib_manager_locate ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   LM-LOC1 locate runs without error (no listbox API on treeview) (rc=0 e=)
ok:   LM-LOC2 lib+cell+view stay selected after update (no deferred clobber) (lib=SANDBOX cell=cs_amp view=schematic want SANDBOX/cs_amp/schematic)
FAIL: LM-LOC3 picking another library still clears the old cell/view selection (cell sel= cells=0)
RESULT: 1 FAILED (2 passed)

###### FAIL: test_lib_sweep ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
    (missing cells for devices)
    (missing cells for examples)
    (missing cells for ngspice)
    (missing cells for ngspice_verilog_cosim)
    (missing cells for logic)
    (missing cells for xschem_simulator)
    (missing cells for binto7seg)
    (missing cells for pcb)
    (missing cells for rom8k)
    (missing cells for analyses)
    (missing cells for xTAG)
    (missing cells for rulz-r8c33)
FAIL: P1 all 12 libraries migrated with view dirs 
FAIL: P1b flat tree untouched 
FAIL: P2 library.defs registers all 12 (=> 0/12)
FAIL: P3 refs lib-qualified 
FAIL: P4 netlist equivalence over all migrated schematics (compared=0, diffs=0)
RESULT: 5 FAILED

###### FAIL: test_phase3_mints ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   action log open
ok:   scroll up/down/left/right cancel out
ok:   scroll up moves the origin
ok:   pan dirs cancel out
ok:   pan dx dy shifts origin exactly
ok:   pan -dx -dy restores origin
ok:   scroll rejects a bad direction
ok:   pan rejects a bad direction
ok:   snap half halves cadsnap
ok:   snap double restores cadsnap
ok:   snap rejects a bad arg
ok:   toggle_stretch flips enable_stretch
ok:   toggle_show_netlist flips netlist_show
ok:   toggle_orthogonal_wiring flips the var
ok:   toggle_draw_pixmap runs
ok:   Up arrow logs 'xschem scroll up'
ok:   Shift+wheel logs 'xschem pan left'
FAIL: key g logs 'xschem snap half'
FAIL: key G logs 'xschem snap double'
ok:   key A logs 'xschem toggle_show_netlist'
ok:   key $ logs 'xschem toggle_draw_pixmap'
ok:   key y logs absolute 'xschem set enable_stretch 1'
ok:   key y does NOT log the relative 'xschem toggle_stretch'
ok:   replayed scroll line applies the same delta
ok:   log file is source-able
RESULT: 2 FAILED

###### FAIL: test_reopen_readonly ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   R1 plain load of a writable file opens EDITABLE (ro=0)
ok:   R2 load -readonly opens READ mode (ro=1)
ok:   R3 plain load after -readonly is editable again (ro=0)
ok:   R8 plain load of fb is editable (ro=0)
l_s_d(): Symbol not found: sky130_tests_ase/bandgap
ok:   R9 -lastopened (keyboard reopen) implies READ mode (ro=1)
FAIL: R10 -lastopened resolved to the prior file (fa) (=> /home/qflow/dev/xschem/claude_1/xschem/sky130A/xschem_libs/sky130_tests_ase/tb_bandgap/schematic/tb_bandgap.sch)
ok:   R4 open_most_recent (Ctrl+Shift+O) passes -readonly (=> file.open_most_recent,command,file,Open most recent,Ctrl+Shift+O,xschem load -gui -lastopened -readonly,,,Open the most recently used file (read-only; Ctrl-2 to edit),,1)
ok:   R5 open_last_closed (Ctrl+Shift+T) passes -readonly (=> file.open_last_closed,command,file,Open last closed,Ctrl+Shift+T,xschem load -gui -lastclosed -readonly,,,Reopen the most recently closed file (read-only; Ctrl-2 to edit),,1)
ok:   R6 recent menu (setup_recent_menu) passes -readonly 
ok:   R7 File>Open stays editable (no -readonly in file_chooser_place) 
RESULT: 1 FAILED

###### FAIL: test_rotate_stretch_short_0104 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   fixture has R18
ok:   pre: R18.P=#net2
ok:   pre: R18.M=#net1
ok:   rot90-ip user drop (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip user drop (-30,70): pre-existing user stubs survive
ok:   rot90-ip user drop (-30,70): R18 landed at delta (-30,70)
ok:   rot90-ip user drop (-30,70): R18 rot == 1
ok:   rot90-ip user drop (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip user drop (-30,70): R18.P still shares a C12 pin net
ok:   rot90-ip user drop (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip user drop (-30,70): R18.M still on the v8/backbone subtree
ok:   user drop: no wire endpoint left at stale anchor (-120,-40)
ok:   rot90-ip (-60,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-60,70): pre-existing user stubs survive
ok:   rot90-ip (-60,70): R18 landed at delta (-60,70)
ok:   rot90-ip (-60,70): R18 rot == 1
ok:   rot90-ip (-60,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-60,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-60,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-60,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-50,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-50,70): pre-existing user stubs survive
ok:   rot90-ip (-50,70): R18 landed at delta (-50,70)
ok:   rot90-ip (-50,70): R18 rot == 1
ok:   rot90-ip (-50,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-50,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-50,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-50,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-40,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-40,70): pre-existing user stubs survive
ok:   rot90-ip (-40,70): R18 landed at delta (-40,70)
ok:   rot90-ip (-40,70): R18 rot == 1
ok:   rot90-ip (-40,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-40,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-40,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-40,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-20,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-20,70): pre-existing user stubs survive
ok:   rot90-ip (-20,70): R18 landed at delta (-20,70)
ok:   rot90-ip (-20,70): R18 rot == 1
ok:   rot90-ip (-20,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-20,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-20,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-20,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-10,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-10,70): pre-existing user stubs survive
ok:   rot90-ip (-10,70): R18 landed at delta (-10,70)
ok:   rot90-ip (-10,70): R18 rot == 1
ok:   rot90-ip (-10,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-10,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-10,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-10,70): R18.M still on the v8/backbone subtree
ok:   rot90+flip-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90+flip-ip (-30,70): pre-existing user stubs survive
ok:   rot90+flip-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot90+flip-ip (-30,70): R18 flip toggled
ok:   rot90+flip-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90+flip-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot90+flip-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90+flip-ip (-30,70): R18.M still on the v8/backbone subtree
FAIL: rot180-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300} {-120 -50})
ok:   rot180-ip (-30,70): pre-existing user stubs survive
ok:   rot180-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot180-ip (-30,70): R18 rot == 2
ok:   rot180-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot180-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot180-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot180-ip (-30,70): R18.M still on the v8/backbone subtree
ok:   rot270-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot270-ip (-30,70): pre-existing user stubs survive
ok:   rot270-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot270-ip (-30,70): R18 rot == 3
ok:   rot270-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot270-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot270-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot270-ip (-30,70): R18.M still on the v8/backbone subtree

RESULT: 1 FAIL (76 checks)
OVERALL: FAIL

###### FAIL: test_select_at ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
FAIL: action log open 
ok:   fixture: 2 wires placed, nothing selected (sel=)
ok:   SA1 select_at returns a hit row (rc=0 out={wire 0 1 1})
ok:   SA1b return row matches the (unwrapped) xschem selection row (sel={wire 0 1 1})
ok:   SA2 default mode replaces selection (1 selected) (sel={wire 0 1 1})
ok:   SA2b add mode augments selection (2 selected) (sel={wire 0 1 1} {wire 1 1 2})
ok:   SA3 miss returns empty, nothing selected (rc=0 out={})
ok:   SA4 nodraw selects without drawing (rc=0)
FAIL: SA5 command self-logs select_at (line={})
ok:   SA6a cleared before replay 
FAIL: SA6b replay reselects the same object (want={{wire 0 1 1}} got={})
ok:   SA7a interactive click selected the instance (sel={wire 0 1 1} screen=662,332)
FAIL: SA7b interactive click logged select_at (new=)
ok:   SA8a shift-click augments selection (2 selected) (sel={wire 0 1 1} {wire 1 1 2})
FAIL: SA8b shift-click logs 'select_at ... add' (new=)
RESULT: 5 FAILED
OVERALL: notok

###### FAIL: test_selflog_output ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok   - action log open
ok   - raw delete self-logs
ok   - raw undo self-logs
ok   - raw redo self-logs
ok   - raw cut self-logs
ok   - menu wrapper logs undo exactly once
ok   - core self-log sets -emitted
ok   - non-mutating cmd leaves -emitted 0
ok   - flip self-logs with pivot
ok   - flipv self-logs with pivot
ok   - rotate self-logs with pivot
ok   - flip_in_place self-logs
ok   - flipv_in_place self-logs
ok   - rotate_in_place self-logs
ok   - align self-logs
ok   - menu wrapper logs rotate exactly once
ok   - trim_wires self-logs
ok   - break_wires (bare) self-logs
ok   - break_wires 1 self-logs with arg
ok   - menu wrapper logs trim_wires exactly once
ok   - read-only rejects flipv with no log line
ok   - read-only rejects flip_in_place with no log line
ok   - read-only rejects flipv_in_place with no log line
ok   - read-only rejects rotate_in_place with no log line
ok   - read-only rejects break_wires with no log line
FAIL - key Shift-F logs flip
FAIL - key Alt-F logs flip_in_place
FAIL - key Shift-R logs rotate
FAIL - key Alt-R logs rotate_in_place
FAIL - key Shift-V logs flipv
FAIL - key Alt-V logs flipv_in_place
ok   - key Alt-U logs align
ok   - key & logs trim_wires
ok   - key ! logs break_wires
ok   - key Ctrl-! logs break_wires 1
ok   - setprop instance (non-fast) self-logs
ok   - setprop -fast does NOT log
ok   - setprop -fastundo (undoable) self-logs
ok   - setprop rect (graph) is nolog
ok   - change_elem_order (w/ sel) self-logs
ok   - key Shift-S logs change_elem_order
ok   - change_elem_order (no sel) is nolog
ok   - set rectcolor w/ selection logs
ok   - set rectcolor w/o selection is nolog
ok   - set rectcolor on read-only rejects (TCL_ERROR)
ok   - make_symbol read-only does NOT overwrite .sch
ok   - make_symbol self-logs
ok   - key 'a' logs make_symbol
ok   - make_sch multi-select logs nothing (no phantom)
ok   - make_sch_from_sel cancel logs nothing (no phantom)
ok   - make_sch_from_sel (real edit) self-logs
ok   - make_sch_from_sel read-only rejects (TCL_ERROR)
ok   - make_sch_from_sel read-only logs nothing
ok   - edit wire property logs a replayable setprop line
ok   - edit rect property logs a replayable setprop line
can't read "user_wants_copy_cell": no such variable
ok   - edit instance property (vi editor) logs a replayable setprop line
ok   - edit global schematic property logs a replayable set line
ok   - property-edit marker no longer emitted
ok   - cancelled property edit logs nothing
ok   - attach_labels self-logs
ok   - floaters_from_selected_inst self-logs
check_unique_names(): found duplicate: i=11 name=m1
check_unique_names(): found duplicate: i=13 name=m2
ok   - check_unique_names 1 (rename) self-logs
ok   - check_unique_names 0 (highlight) self-logs
ok   - print_hilight_net 4 (create labels) self-logs
ok   - print_hilight_net 1 (print) self-logs
ok   - add_pin_stubs no-op STILL logs +1 (atom 25 option c no-op-still-logs)
ok   - set header_text self-logs replayable
ok   - set header_text no-op logs nothing
ok   - set header_text read-only rejects (TCL_ERROR)
ok   - set header_text read-only logs nothing
ok   - set cadsnap self-logs resolved value
ok   - set cadgrid self-logs resolved value
ok   - set cadsnap 0 logs the RESOLVED default (not 0)
ok   - pure-display set (color_ps) is nolog
ok   - unhilight_all self-logs (key 0)
ok   - hilight_net_interactive noun-verb self-logs (key 9)
ok   - unhilight_net_interactive noun-verb self-logs (key 8)
ok   - hilight_net_interactive interactive-mode logs nothing (gesture start)
ok   - change_index (+/-) routes through logged setprop
ok   - result -> '#= ' comment
ok   - error  -> '#! ' comment
ok   - multiline result prefixes each line
ok   - log file is source-able
RESULT: FAIL

###### FAIL: test_sky130a_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
FAIL: library_list = exactly the 12 intended libs -> {SANDBOX TEST analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator} (exp {analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices
ok:   devices path is outside sky130A/
ok:   sky130_fd_pr/nfet_01v8 symbol resolves
ok:   sky130_fd_pr/corner symbol resolves
ok:   devices/vsource symbol resolves (cross-lib -> newsym)
ok:   stdcells/AND2 symbol resolves (draft lib)
ok:   analyses registered from newsym (outside sky130A/)
ok:   examples registered from newsym (outside sky130A/)
ok:   ngspice registered from newsym (outside sky130A/)
ok:   ngspice_verilog_cosim registered from newsym (outside sky130A/)
ok:   xschem_simulator registered from newsym (outside sky130A/)
ok:   sky130_stdcells has 437 cell dirs
ok:   rc points XSCHEM_LIBRARY_DEFS at xschem_libs/library.defs
ok:   rc sets library_registry_defs_only 1
ok:   rc sets SKYWATER_MODELS under models/
RESULT: 1 FAILED (17 passed)
OVERALL: notok
