gui_gate: approved batch window open, starting 'full_audit: 283 tests (test_accelerators.tcl ...)' (no prompt)
PASS     | test_accelerators
FAIL: Ctrl+drag leaves wires behind (detached)
ok:   Ctrl+drag is a move not a copy (count unchanged)
fluid_editing INVARIANT (P1): 2 instance pin(s) changed net partition after move -- possible disconnect
FAIL: non-cadence plain drag still moves the gate
FAIL: non-cadence plain drag leaves wires behind (enable_stretch=0 stock)
ok:   abutment fixture starts with no wire
FAIL: plain cadence drag of abutted pin GENERATES a connecting wire
ok:   no-motion click on abutted instance leaves no stub wire
FAIL: no-motion click on abutted (kissing) instance stays selected
ok:   Shift+copy after a no-kiss click draws no spurious wire
FAIL: Shift+copy still duplicated the instance
FAIL: cadence click-to-isolate still leaves exactly one selected
RESULT: 12 FAILED

###### FAIL: test_ciw ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   CIW toplevel exists
ok:   panedwindow split
ok:   log pane is a text
ok:   log pane is read-only
ok:   entry pane exists
ok:   entry is editable (log pane is not)
ok:   sash has a fat grab target
ok:   entry height follows the sash
ok:   actionlog_filename set
ok:   CIW title shows the log path
ok:   log_action mirrored to pane
ok:   tricky line verbatim in pane
ok:   typed cmd echoed with > prefix
ok:   input tag used
ok:   result tag used
ok:   entry cleared after exec
ok:   Return executes, no stray newline
ok:   Ctrl-BackSpace eats trailing space + word
ok:   Ctrl-BackSpace bound
ok:   Up recalls newest command
ok:   Up again walks older
ok:   Down restores stashed draft
ok:   Up/Down bound
ok:   error text shown
ok:   error tag used
ok:   file header comment
ok:   log_action line in file
ok:   tricky line verbatim in file
ok:   typed cmd recorded raw
ok:   failed cmd is a comment
ok:   no echo prefix in file
FAIL: no result/error text in file
ok:   file is source-able
ok:   close withdraws, not destroys
FAIL: ciw_create re-shows
RESULT: 2 FAILED

###### FAIL: test_descend_readonly ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
X connection to :0 broken (explicit kill or server shutdown).

###### FAIL: test_fluid_editing ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   FE1 pre: rect starts at (0,0)-(200,200)
ok:   FE1 opposite corner FIXED at (200,200)
ok:   FE1 grabbed corner MOVED off (0,0)
ok:   FE2 pre: line has endpoints (600,0) and (800,0)
ok:   FE2 other endpoint FIXED at (800,0)
ok:   FE2 grabbed endpoint MOVED off (600,0)
ok:   FE1b stock: opposite corner MOVED (whole-object move preserved)
ok:   FE3 pre: arc center (1200,0) r=100 a=0 b=90
ok:   FE3 arc center FIXED at (1200,0)
ok:   FE3 arc start angle a CHANGED off 0
ok:   FE3c undo restores the arc to (1200,0) r=100 a=0 b=90
ok:   FE4 bottom edge FIXED at y2=200
ok:   FE4 top edge MOVED off y1=0
ok:   FE4 left/right x extents UNCHANGED (0,200)
ok:   FE4b quarter-point on top edge still grabs the edge (bottom fixed)
ok:   FE5 pre: one rect present
ok:   FE5 Shift+drag near a corner COPIES the rect (2 rects, not a stuck no-op)
ok:   FE6 pre: arc selected by first click
ok:   FE6 stock two-step MOVES the whole arc (center shifts), not a stretch
ok:   FE9 pre: off-grid line ends (605,3) and (800,3)
ok:   FE9 tolerance grab of an OFF-GRID endpoint (other end (800,3) FIXED)
ok:   FE10a cadence ON + fluid OFF: first-click corner does NOT stretch (size 200x200 kept)
ok:   FE10b cadence OFF + fluid ON: first-click corner GRABS (corner moved, opposite fixed)
ok:   FE7 thin bar: body drag MOVES WHOLE bar (all 4 coords change, not an edge deform)
ok:   FE8 pre: buffer clean (modified=0), arc a=30
FAIL: FE8 drag-and-return changed the arc AND left buffer MODIFIED (no false-clean) (mod=1 a=30) : FAIL
RESULT: 1 FAILED (25 passed)
OVERALL: notok

###### FAIL: test_gesture_end_log ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   action log open
ok:   zoom drag logs zoom_box
ok:   zoom_box line replays the exact view
ok:   degenerate zoom logs no zoom_box
ok:   wire gesture logs xschem wire
ok:   wire gesture stored a wire
ok:   logged wire coords match stored wire
ok:   rect gesture logs xschem rect
ok:   rect gesture stored a rect
fluid_editing INVARIANT (P1): 4 instance pin(s) changed net partition after move -- possible disconnect
ok:   move drop logs xschem move_objects dx dy
FAIL: instance moved by exactly the logged delta
ok:   duplicate drop logs xschem copy_objects dx dy
ok:   duplicate created an instance
ok:   symbol drop logs xschem instance
ok:   symbol drop placed an instance
ok:   logged instance line replays (places another instance)
ok:   brace/backslash prop still logs a replayable instance line (0048)
ok:   brace-prop placement NOT dropped to a comment
ok:   brace-prop placement placed an instance
ok:   brace-prop logged line replays cleanly (no source error)
ok:   brace-prop replay placed another instance
ok:   replayed instance carries the exact brace/backslash prop
ok:   text drop logs xschem text ... HELLO ...
ok:   polygon close logs xschem polygon with points
ok:   polygon gesture stored a polygon
ok:   logged polygon line replays (stores another polygon)
ok:   drag-pan logs xschem pan dx dy
ok:   logged pan delta matches the origin shift
ok:   logged pan line replays the same shift
ok:   no-motion pan logs nothing
ok:   log file is source-able
RESULT: 1 FAILED

###### FAIL: test_gf180mcud_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
X connection to :0 broken (explicit kill or server shutdown).

###### TIMEOUT: test_graph_box_zoom_xy ######
timeout: the monitored command dumped core

###### FAIL: test_ihp_sg13g2_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
ok:   sg13g2_procs.tcl exists
ok:   run.sh is executable
FAIL: library_list = exactly the 9 intended libs -> {SANDBOX TEST analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests sg13g2_tests_ase xschem_simulator} (exp {analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices (outside ihp-sg13g2/)
ok:   analyses -> xschem_libs_newsym/analyses (outside ihp-sg13g2/)
ok:   examples -> xschem_libs_newsym/examples (outside ihp-sg13g2/)
ok:   ngspice -> xschem_libs_newsym/ngspice (outside ihp-sg13g2/)
ok:   ngspice_verilog_cosim -> xschem_libs_newsym/ngspice_verilog_cosim (outside ihp-sg13g2/)
ok:   xschem_simulator -> xschem_libs_newsym/xschem_simulator (outside ihp-sg13g2/)
ok:   sg13g2_pr lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_stdcells lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_tests lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_pr/sg13_lv_nmos symbol resolves
ok:   sg13g2_pr/sg13_hv_nmos symbol resolves
ok:   sg13g2_pr/cap_cmim symbol resolves
ok:   sg13g2_pr/dantenna symbol resolves
ok:   sg13g2_pr/annotate_fet_params symbol resolves
ok:   sg13g2_pr/annotate_bip_params symbol resolves
ok:   sg13g2_tests/dc_lv_nmos schematic resolves
ok:   sg13g2_tests/dc_hbt_13g2 schematic resolves
ok:   sg13g2_tests/ac_mim_cap schematic resolves
ok:   sg13g2_stdcells/IHP130_stdcells schematic resolves
ok:   devices/code_shown (cross-lib) resolves
ok:   devices/vsource (cross-lib) resolves
ok:   devices/gnd (cross-lib) resolves
ok:   devices/lab_pin (cross-lib) resolves
ok:   models/cornerMOSlv.lib vendored
ok:   models/cornerMOShv.lib vendored
ok:   models/cornerHBT.lib vendored
ok:   models/cornerRES.lib vendored
ok:   models/cornerCAP.lib vendored
ok:   models/cornerDIO.lib vendored
ok:   rc points the registry at this workarea
ok:   rc is registry-only
ok:   rc clears XSCHEM_LIBRARY_PATH
ok:   rc sets ::MODELS_NGSPICE (benches need it)
ok:   rc sets ::SG13G2_MODELS alias
ok:   rc sources sg13g2_procs.tcl
ok:   rc appends the IHP menu builder
ok:   rc layers the repo Cadence UX
ok:   sg13g2_procs.tcl defines sg13g2_fet_drc
ok:   sg13g2_procs.tcl defines sg13g2_res_drc
ok:   sg13g2_procs.tcl defines sg13g2_mim_drc
ok:   sg13g2_procs.tcl defines sg13g2_hbt_drc
ok:   sg13g2_procs.tcl defines sg13g2_diode_drc
ok:   sg13g2_procs.tcl defines sg13g2_svaricap_drc
ok:   sg13g2_procs.tcl defines sg13g2_save_params
ok:   sg13g2_procs.tcl defines sg13g2_display_fet_params
ok:   sg13g2_procs.tcl defines sg13g2_display_bip_params
ok:   sg13g2_procs.tcl defines sg13g2_menupdk
ok:   sg13g2_pr symbols carry prefixed drc= calls
ok:   no sg13g2_pr symbol still calls a BARE *_drc
ok:   benches reference models via $::MODELS_NGSPICE
ok:   no bench still has a BARE model .lib/.include
ok:   the .save includes were left bare (correct)
ok:   osdi/psp103.osdi built
ok:   osdi/psp103_nqs.osdi built
ok:   osdi/r3_cmc.osdi built
ok:   osdi/mosvar.osdi built
ok:   build_ihp_osdi.sh is executable
ok:   rc sets ::SG13G2_OSDI
ok:   some benches pull in a model library
ok:   every model-using bench registers the OSDI modules
ok:   none uses a bare `osdi` (must be pre_osdi)

OVERALL: 1 FAILED (65 passed)

###### FAIL: test_lib_manager_gui ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   GUI1 three panes exist 
ok:   GUI2 library pane populated (=> 15 libs)
ok:   GUI3 cell+view panes start empty 
ok:   GUI4 selecting a library fills cells (=> 127 cells)
ok:   GUI5 switching library replaces cells (=> 76 cells)
ok:   GUI6 selecting a cell fills views (=> schematic symbol)
ok:   GUI7 current_cell resolves selection (=> examples cmos_inv)
FAIL: GUI8 new-window mode adds a tab per open (=> 0 0 1)
FAIL: GUI9 current-window mode reuses the tab (=> 1 -> 2)
ok:   GUI10 symbol view opens for editing (=> /home/qflow/dev/xschem/claude_1/xschem/xschem_library/devices/res.sym)
RESULT: 2 FAILED

###### FAIL: test_lib_manager_locate ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   LM-LOC1 locate runs without error (no listbox API on treeview) (rc=0 e=)
ok:   LM-LOC2 lib+cell+view stay selected after update (no deferred clobber) (lib=SANDBOX cell=cs_amp view=schematic want SANDBOX/cs_amp/schematic)
FAIL: LM-LOC3 picking another library still clears the old cell/view selection (cell sel= cells=0)
RESULT: 1 FAILED (2 passed)

###### FAIL: test_lib_sweep ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
    (missing cells for devices)
    (missing cells for examples)
    (missing cells for ngspice)
    (missing cells for ngspice_verilog_cosim)
    (missing cells for logic)
    (missing cells for xschem_simulator)
    (missing cells for binto7seg)
    (missing cells for pcb)
    (missing cells for rom8k)
    (missing cells for analyses)
    (missing cells for xTAG)
    (missing cells for rulz-r8c33)
FAIL: P1 all 12 libraries migrated with view dirs 
FAIL: P1b flat tree untouched 
FAIL: P2 library.defs registers all 12 (=> 0/12)
FAIL: P3 refs lib-qualified 
FAIL: P4 netlist equivalence over all migrated schematics (compared=0, diffs=0)
RESULT: 5 FAILED

###### FAIL: test_nh_anim_rearm ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
FAIL: R1 animated highlight present + tick armed (animated=1 after=)
FAIL: R2 tick fires while idle (harness genuinely animates) (ticks=0)
ok:   R3 the highlight re-armed the tick during the callback (rearms=2)
FAIL: R4 tick is STILL armed after the interactive highlight (after=)
ok:   R5 highlight still animating (style present) (animated=1)
FAIL: R6 tick keeps firing after the interactive highlight (NOT frozen) (ticks=0)
RESULT: 4 FAILED

###### FAIL: test_palette ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
BINDING: present
QUERY 'save' -> 9 results
  hit: Save
  hit: Save as
  hit: Save as symbol
  hit: Toggle wire stretching
  hit: Send highlighted nets to viewer
QUERY '' -> 151 results (all commands)
EVENT opens palette: NO

###### FAIL: test_phase3_mints ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   action log open
ok:   scroll up/down/left/right cancel out
ok:   scroll up moves the origin
ok:   pan dirs cancel out
ok:   pan dx dy shifts origin exactly
ok:   pan -dx -dy restores origin
ok:   scroll rejects a bad direction
ok:   pan rejects a bad direction
ok:   snap half halves cadsnap
ok:   snap double restores cadsnap
ok:   snap rejects a bad arg
ok:   toggle_stretch flips enable_stretch
ok:   toggle_show_netlist flips netlist_show
ok:   toggle_orthogonal_wiring flips the var
ok:   toggle_draw_pixmap runs
ok:   Up arrow logs 'xschem scroll up'
ok:   Shift+wheel logs 'xschem pan left'
FAIL: key g logs 'xschem snap half'
FAIL: key G logs 'xschem snap double'
ok:   key A logs 'xschem toggle_show_netlist'
ok:   key $ logs 'xschem toggle_draw_pixmap'
ok:   key y logs absolute 'xschem set enable_stretch 1'
ok:   key y does NOT log the relative 'xschem toggle_stretch'
ok:   replayed scroll line applies the same delta
ok:   log file is source-able
RESULT: 2 FAILED

###### FAIL: test_pristine_untitled_viewer_0172 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   F1 a fresh buffer is not a waveform viewer (get=0)
ok:   F2 `xschem set wave_viewer 1` is accepted (err=)
ok:   F3 the flag round-trips through `xschem get` (get=1)
ok:   F4 the flag clears again (get=0)
ok:   F5 branding is per context: the NEW window is not a viewer (vwin=.drw nwin=.x1.drw get=0)
ok:   F6 ...and the branded window kept its own buffer (win=.drw get=1 sch=untitled.sch wires=0)
ok:   V0 the branded buffer looks exactly like is_pristine_untitled()'s target (inst=0 wires=0 modified=0 rects2=1 sch=untitled.sch)
ok:   V1 the open created a NEW window/tab instead of reusing the viewer (ntabs 0 -> 1)
ok:   V2 the schematic landed in that new window (win=.x1.drw sch=real_v.sch wires=2)
ok:   V3 the viewer window still holds its own buffer (win=.drw sch=untitled.sch)
ok:   V4 the viewer's graph rect survived (rects2=1 wires=0 inst=0)
ok:   V5 the viewer kept its per-context branding (wave_viewer=1 no_grid=1 readonly=1)
ok:   S1 an unbranded buffer holding a graph rect is not reused either (ntabs 0 -> 1 win=.x1.drw)
ok:   S2 ...and its rect survived (rects2=1 wires=0)
ok:   S3 the text buffer is otherwise pristine-shaped (texts=1 modified=0)
ok:   S4 a buffer holding only a TEXT is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S5 ...and its text survived (texts=1 wires=0)
ok:   S6 the top layer is a real, non-zero layer the older legs do not touch (cadlayers=22 toplayer=21)
ok:   S7 the line buffer is otherwise pristine-shaped (lines21=1 modified=0)
ok:   S8 a buffer holding only a LINE is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S9 ...and the line survived on layer 21 (lines21=1 wires=0 sch=untitled.sch)
ok:   S10 the polygon buffer is otherwise pristine-shaped (polygons21=1 modified=0)
ok:   S11 a buffer holding only a POLYGON is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S12 ...and the polygon survived on layer 21 (polygons21=1 wires=0 sch=untitled.sch)
ok:   S13 the arc buffer is otherwise pristine-shaped, and `get arcs` answers (arcs21=1 modified=0)
ok:   S14 a buffer holding only an ARC is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S15 ...and the arc survived on layer 21 (arcs21=1 wires=0 sch=untitled.sch)
ok:   S16 the wire buffer is untitled, unmodified and holds exactly one wire (wires=1 modified=0 sch=untitled.sch)
ok:   S17 a buffer holding only a WIRE is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S18 ...and the wire survived (still 1, not the 2 wires of real.sch) (wires=1 sch=untitled.sch)
ok:   S19 the instance buffer is untitled, unmodified and holds exactly one instance (inst=1 modified=0 sch=untitled.sch)
ok:   S20 a buffer holding only an INSTANCE is not reused (ntabs 0 -> 1 win=.x1.drw)
ok:   S21 ...and the instance survived (inst=1 wires=0 sch=untitled.sch)
ok:   P0 the buffer is genuinely empty (rects2=0 texts=0)
ok:   P1 a pristine untitled buffer is STILL reused in place (no new window) (ntabs 0 -> 0 win=.drw)
ok:   P2 ...and it now holds the opened schematic (sch=real_p.sch wires=2)
ok:   R1 a read-only but genuinely pristine untitled buffer is still reused (ntabs 0 -> 0 sch=real_r.sch)
FAIL: W-win fixture: a second window/tab exists to swap with (other=.drw main=.drw)
tclvareval(): error executing button .tabs.x1 -padx 2 -pady 0 -takefocus 0 -anchor nw -text Tab2 -command "xschem new_schematic switch .x1.drw": bad window path name ".tabs"
tclvareval(): error executing bind .tabs.x1 <ButtonPress-1> {swap_tabs %X %Y press}: bad window path name ".tabs.x1"
tclvareval(): error executing bind .tabs.x1 <ButtonRelease-1> {swap_tabs %X %Y release}: bad window path name ".tabs.x1"
tclvareval(): error executing bind .tabs.x1 <ButtonPress-3> {tab_context_menu %W}: bad window path name ".tabs.x1"
tclvareval(): error executing pack .tabs.x1 -before .tabs.add -side left: bad window path name ".tabs.x1"
ok:   W-tab the surviving .drw canvas is NOT branded a viewer (win=.drw wave_viewer=0 swapped-from=.x1.drw)
ok:   M0 the buffer is modified (modified=1)
ok:   M1 a MODIFIED buffer is not reused (pre-existing behaviour, unchanged) (ntabs 0 -> 1)
RESULT: 1 FAILED (40 passed)

###### FAIL: test_remap ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   default Z row -> view.zoom_in 
FAIL: default Shift+Z zooms in (z0=1 z1=1)
FAIL: remapped Shift+Z zooms OUT (z1=1 z2=1)
FAIL: restored Shift+Z zooms in again (z2=1 z3=1)
ok:   Phase-2 accel machinery deleted 
ok:   no Tk shadow on <Shift-Key-Z> 
RESULT: 3 FAILED

###### FAIL: test_reopen_readonly ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   R1 plain load of a writable file opens EDITABLE (ro=0)
ok:   R2 load -readonly opens READ mode (ro=1)
ok:   R3 plain load after -readonly is editable again (ro=0)
ok:   R8 plain load of fb is editable (ro=0)
l_s_d(): Symbol not found: sky130_tests_ase/bandgap
ok:   R9 -lastopened (keyboard reopen) implies READ mode (ro=1)
FAIL: R10 -lastopened resolved to the prior file (fa) (=> /home/qflow/dev/xschem/claude_1/xschem/sky130A/xschem_libs/sky130_tests_ase/tb_bandgap/schematic/tb_bandgap.sch)
ok:   R4 open_most_recent (Ctrl+Shift+O) passes -readonly (=> file.open_most_recent,command,file,Open most recent,Ctrl+Shift+O,xschem load -gui -lastopened -readonly,,,Open the most recently used file (read-only; Ctrl-2 to edit),,1)
ok:   R5 open_last_closed (Ctrl+Shift+T) passes -readonly (=> file.open_last_closed,command,file,Open last closed,Ctrl+Shift+T,xschem load -gui -lastclosed -readonly,,,Reopen the most recently closed file (read-only; Ctrl-2 to edit),,1)
ok:   R6 recent menu (setup_recent_menu) passes -readonly 
ok:   R7 File>Open stays editable (no -readonly in file_chooser_place) 
RESULT: 1 FAILED

###### FAIL: test_rotate_stretch_short_0104 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   fixture has R18
ok:   pre: R18.P=#net2
ok:   pre: R18.M=#net1
ok:   rot90-ip user drop (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip user drop (-30,70): pre-existing user stubs survive
ok:   rot90-ip user drop (-30,70): R18 landed at delta (-30,70)
ok:   rot90-ip user drop (-30,70): R18 rot == 1
ok:   rot90-ip user drop (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip user drop (-30,70): R18.P still shares a C12 pin net
ok:   rot90-ip user drop (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip user drop (-30,70): R18.M still on the v8/backbone subtree
ok:   user drop: no wire endpoint left at stale anchor (-120,-40)
ok:   rot90-ip (-60,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-60,70): pre-existing user stubs survive
ok:   rot90-ip (-60,70): R18 landed at delta (-60,70)
ok:   rot90-ip (-60,70): R18 rot == 1
ok:   rot90-ip (-60,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-60,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-60,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-60,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-50,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-50,70): pre-existing user stubs survive
ok:   rot90-ip (-50,70): R18 landed at delta (-50,70)
ok:   rot90-ip (-50,70): R18 rot == 1
ok:   rot90-ip (-50,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-50,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-50,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-50,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-40,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-40,70): pre-existing user stubs survive
ok:   rot90-ip (-40,70): R18 landed at delta (-40,70)
ok:   rot90-ip (-40,70): R18 rot == 1
ok:   rot90-ip (-40,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-40,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-40,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-40,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-20,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-20,70): pre-existing user stubs survive
ok:   rot90-ip (-20,70): R18 landed at delta (-20,70)
ok:   rot90-ip (-20,70): R18 rot == 1
ok:   rot90-ip (-20,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-20,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-20,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-20,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-10,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-10,70): pre-existing user stubs survive
ok:   rot90-ip (-10,70): R18 landed at delta (-10,70)
ok:   rot90-ip (-10,70): R18 rot == 1
ok:   rot90-ip (-10,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-10,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-10,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-10,70): R18.M still on the v8/backbone subtree
ok:   rot90+flip-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90+flip-ip (-30,70): pre-existing user stubs survive
ok:   rot90+flip-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot90+flip-ip (-30,70): R18 flip toggled
ok:   rot90+flip-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90+flip-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot90+flip-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90+flip-ip (-30,70): R18.M still on the v8/backbone subtree
FAIL: rot180-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300} {-120 -50})
ok:   rot180-ip (-30,70): pre-existing user stubs survive
ok:   rot180-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot180-ip (-30,70): R18 rot == 2
ok:   rot180-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot180-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot180-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot180-ip (-30,70): R18.M still on the v8/backbone subtree
ok:   rot270-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot270-ip (-30,70): pre-existing user stubs survive
ok:   rot270-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot270-ip (-30,70): R18 rot == 3
ok:   rot270-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot270-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot270-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot270-ip (-30,70): R18.M still on the v8/backbone subtree

RESULT: 1 FAIL (76 checks)
OVERALL: FAIL

###### FAIL: test_select_at ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
FAIL: action log open 
ok:   fixture: 2 wires placed, nothing selected (sel=)
ok:   SA1 select_at returns a hit row (rc=0 out={wire 0 1 1})
ok:   SA1b return row matches the (unwrapped) xschem selection row (sel={wire 0 1 1})
ok:   SA2 default mode replaces selection (1 selected) (sel={wire 0 1 1})
ok:   SA2b add mode augments selection (2 selected) (sel={wire 0 1 1} {wire 1 1 2})
ok:   SA3 miss returns empty, nothing selected (rc=0 out={})
ok:   SA4 nodraw selects without drawing (rc=0)
FAIL: SA5 command self-logs select_at (line={})
ok:   SA6a cleared before replay 
FAIL: SA6b replay reselects the same object (want={{wire 0 1 1}} got={})
ok:   SA7a interactive click selected the instance (sel={wire 0 1 1} screen=662,332)
FAIL: SA7b interactive click logged select_at (new=)
ok:   SA8a shift-click augments selection (2 selected) (sel={wire 0 1 1} {wire 1 1 2})
FAIL: SA8b shift-click logs 'select_at ... add' (new=)
RESULT: 5 FAILED
OVERALL: notok

###### FAIL: test_selflog_output ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok   - action log open
ok   - raw delete self-logs
ok   - raw undo self-logs
ok   - raw redo self-logs
ok   - raw cut self-logs
ok   - menu wrapper logs undo exactly once
ok   - core self-log sets -emitted
ok   - non-mutating cmd leaves -emitted 0
ok   - flip self-logs with pivot
ok   - flipv self-logs with pivot
ok   - rotate self-logs with pivot
ok   - flip_in_place self-logs
ok   - flipv_in_place self-logs
ok   - rotate_in_place self-logs
ok   - align self-logs
ok   - menu wrapper logs rotate exactly once
ok   - trim_wires self-logs
ok   - break_wires (bare) self-logs
