display arm: ATTACHED to persistent dev display :99 (devdisplay.sh), GUI_GATE=0
PASS     | test_accelerators
ok:   model sm141064_mim.spice vendored
ok:   model smbb000149.spice vendored
ok:   sm141064.ngspice symlink resolves
ok:   rc points XSCHEM_LIBRARY_DEFS at xschem_libs/library.defs
ok:   rc sets library_registry_defs_only 1
ok:   rc sets 180MCU_MODELS under models/
RESULT: 1 FAILED (28 passed)
OVERALL: notok

###### FAIL: test_ihp_sg13g2_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
ok:   sg13g2_procs.tcl exists
ok:   run.sh is executable
FAIL: library_list = exactly the 9 intended libs -> {SANDBOX TEST analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests sg13g2_tests_ase xschem_simulator} (exp {analyses devices examples ngspice ngspice_verilog_cosim sg13g2_pr sg13g2_stdcells sg13g2_tests xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices (outside ihp-sg13g2/)
ok:   analyses -> xschem_libs_newsym/analyses (outside ihp-sg13g2/)
ok:   examples -> xschem_libs_newsym/examples (outside ihp-sg13g2/)
ok:   ngspice -> xschem_libs_newsym/ngspice (outside ihp-sg13g2/)
ok:   ngspice_verilog_cosim -> xschem_libs_newsym/ngspice_verilog_cosim (outside ihp-sg13g2/)
ok:   xschem_simulator -> xschem_libs_newsym/xschem_simulator (outside ihp-sg13g2/)
ok:   sg13g2_pr lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_stdcells lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_tests lives inside ihp-sg13g2/xschem_libs
ok:   sg13g2_pr/sg13_lv_nmos symbol resolves
ok:   sg13g2_pr/sg13_hv_nmos symbol resolves
ok:   sg13g2_pr/cap_cmim symbol resolves
ok:   sg13g2_pr/dantenna symbol resolves
ok:   sg13g2_pr/annotate_fet_params symbol resolves
ok:   sg13g2_pr/annotate_bip_params symbol resolves
ok:   sg13g2_tests/dc_lv_nmos schematic resolves
ok:   sg13g2_tests/dc_hbt_13g2 schematic resolves
ok:   sg13g2_tests/ac_mim_cap schematic resolves
ok:   sg13g2_stdcells/IHP130_stdcells schematic resolves
ok:   devices/code_shown (cross-lib) resolves
ok:   devices/vsource (cross-lib) resolves
ok:   devices/gnd (cross-lib) resolves
ok:   devices/lab_pin (cross-lib) resolves
ok:   models/cornerMOSlv.lib vendored
ok:   models/cornerMOShv.lib vendored
ok:   models/cornerHBT.lib vendored
ok:   models/cornerRES.lib vendored
ok:   models/cornerCAP.lib vendored
ok:   models/cornerDIO.lib vendored
ok:   rc points the registry at this workarea
ok:   rc is registry-only
ok:   rc clears XSCHEM_LIBRARY_PATH
ok:   rc sets ::MODELS_NGSPICE (benches need it)
ok:   rc sets ::SG13G2_MODELS alias
ok:   rc sources sg13g2_procs.tcl
ok:   rc appends the IHP menu builder
ok:   rc layers the repo Cadence UX
ok:   sg13g2_procs.tcl defines sg13g2_fet_drc
ok:   sg13g2_procs.tcl defines sg13g2_res_drc
ok:   sg13g2_procs.tcl defines sg13g2_mim_drc
ok:   sg13g2_procs.tcl defines sg13g2_hbt_drc
ok:   sg13g2_procs.tcl defines sg13g2_diode_drc
ok:   sg13g2_procs.tcl defines sg13g2_svaricap_drc
ok:   sg13g2_procs.tcl defines sg13g2_save_params
ok:   sg13g2_procs.tcl defines sg13g2_display_fet_params
ok:   sg13g2_procs.tcl defines sg13g2_display_bip_params
ok:   sg13g2_procs.tcl defines sg13g2_menupdk
ok:   sg13g2_pr symbols carry prefixed drc= calls
ok:   no sg13g2_pr symbol still calls a BARE *_drc
ok:   benches reference models via $::MODELS_NGSPICE
ok:   no bench still has a BARE model .lib/.include
ok:   the .save includes were left bare (correct)
ok:   osdi/psp103.osdi built
ok:   osdi/psp103_nqs.osdi built
ok:   osdi/r3_cmc.osdi built
ok:   osdi/mosvar.osdi built
ok:   build_ihp_osdi.sh is executable
ok:   rc sets ::SG13G2_OSDI
ok:   some benches pull in a model library
ok:   every model-using bench registers the OSDI modules
ok:   none uses a bare `osdi` (must be pre_osdi)

OVERALL: 1 FAILED (65 passed)

###### FAIL: test_lib_manager_gui ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   GUI1 three panes exist 
ok:   GUI2 library pane populated (=> 15 libs)
ok:   GUI3 cell+view panes start empty 
ok:   GUI4 selecting a library fills cells (=> 127 cells)
ok:   GUI5 switching library replaces cells (=> 76 cells)
ok:   GUI6 selecting a cell fills views (=> schematic symbol)
ok:   GUI7 current_cell resolves selection (=> examples cmos_inv)
FAIL: GUI8 new-window mode adds a tab per open (=> 0 0 1)
FAIL: GUI9 current-window mode reuses the tab (=> 1 -> 2)
ok:   GUI10 symbol view opens for editing (=> /home/qflow/dev/xschem/claude_1/xschem/xschem_library/devices/res.sym)
RESULT: 2 FAILED

###### FAIL: test_lib_manager_locate ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   LM-LOC1 locate runs without error (no listbox API on treeview) (rc=0 e=)
ok:   LM-LOC2 lib+cell+view stay selected after update (no deferred clobber) (lib=SANDBOX cell=cs_amp view=schematic want SANDBOX/cs_amp/schematic)
FAIL: LM-LOC3 picking another library still clears the old cell/view selection (cell sel= cells=0)
RESULT: 1 FAILED (2 passed)

###### FAIL: test_lib_sweep ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
    (missing cells for devices)
    (missing cells for examples)
    (missing cells for ngspice)
    (missing cells for ngspice_verilog_cosim)
    (missing cells for logic)
    (missing cells for xschem_simulator)
    (missing cells for binto7seg)
    (missing cells for pcb)
    (missing cells for rom8k)
    (missing cells for analyses)
    (missing cells for xTAG)
    (missing cells for rulz-r8c33)
FAIL: P1 all 12 libraries migrated with view dirs 
FAIL: P1b flat tree untouched 
FAIL: P2 library.defs registers all 12 (=> 0/12)
FAIL: P3 refs lib-qualified 
FAIL: P4 netlist equivalence over all migrated schematics (compared=0, diffs=0)
RESULT: 5 FAILED

###### FAIL: test_reopen_readonly ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   R1 plain load of a writable file opens EDITABLE (ro=0)
ok:   R2 load -readonly opens READ mode (ro=1)
ok:   R3 plain load after -readonly is editable again (ro=0)
ok:   R8 plain load of fb is editable (ro=0)
l_s_d(): Symbol not found: sky130_tests_ase/bandgap
ok:   R9 -lastopened (keyboard reopen) implies READ mode (ro=1)
FAIL: R10 -lastopened resolved to the prior file (fa) (=> /home/qflow/dev/xschem/claude_1/xschem/sky130A/xschem_libs/sky130_tests_ase/tb_bandgap/schematic/tb_bandgap.sch)
ok:   R4 open_most_recent (Ctrl+Shift+O) passes -readonly (=> file.open_most_recent,command,file,Open most recent,Ctrl+Shift+O,xschem load -gui -lastopened -readonly,,,Open the most recently used file (read-only; Ctrl-2 to edit),,1)
ok:   R5 open_last_closed (Ctrl+Shift+T) passes -readonly (=> file.open_last_closed,command,file,Open last closed,Ctrl+Shift+T,xschem load -gui -lastclosed -readonly,,,Reopen the most recently closed file (read-only; Ctrl-2 to edit),,1)
ok:   R6 recent menu (setup_recent_menu) passes -readonly 
ok:   R7 File>Open stays editable (no -readonly in file_chooser_place) 
RESULT: 1 FAILED

###### FAIL: test_rotate_stretch_short_0104 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   fixture has R18
ok:   pre: R18.P=#net2
ok:   pre: R18.M=#net1
ok:   rot90-ip user drop (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip user drop (-30,70): pre-existing user stubs survive
ok:   rot90-ip user drop (-30,70): R18 landed at delta (-30,70)
ok:   rot90-ip user drop (-30,70): R18 rot == 1
ok:   rot90-ip user drop (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip user drop (-30,70): R18.P still shares a C12 pin net
ok:   rot90-ip user drop (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip user drop (-30,70): R18.M still on the v8/backbone subtree
ok:   user drop: no wire endpoint left at stale anchor (-120,-40)
ok:   rot90-ip (-60,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-60,70): pre-existing user stubs survive
ok:   rot90-ip (-60,70): R18 landed at delta (-60,70)
ok:   rot90-ip (-60,70): R18 rot == 1
ok:   rot90-ip (-60,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-60,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-60,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-60,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-50,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-50,70): pre-existing user stubs survive
ok:   rot90-ip (-50,70): R18 landed at delta (-50,70)
ok:   rot90-ip (-50,70): R18 rot == 1
ok:   rot90-ip (-50,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-50,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-50,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-50,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-40,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-40,70): pre-existing user stubs survive
ok:   rot90-ip (-40,70): R18 landed at delta (-40,70)
ok:   rot90-ip (-40,70): R18 rot == 1
ok:   rot90-ip (-40,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-40,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-40,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-40,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-20,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-20,70): pre-existing user stubs survive
ok:   rot90-ip (-20,70): R18 landed at delta (-20,70)
ok:   rot90-ip (-20,70): R18 rot == 1
ok:   rot90-ip (-20,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-20,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-20,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-20,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-10,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-10,70): pre-existing user stubs survive
ok:   rot90-ip (-10,70): R18 landed at delta (-10,70)
ok:   rot90-ip (-10,70): R18 rot == 1
ok:   rot90-ip (-10,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-10,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-10,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-10,70): R18.M still on the v8/backbone subtree
ok:   rot90+flip-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90+flip-ip (-30,70): pre-existing user stubs survive
ok:   rot90+flip-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot90+flip-ip (-30,70): R18 flip toggled
ok:   rot90+flip-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90+flip-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot90+flip-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90+flip-ip (-30,70): R18.M still on the v8/backbone subtree
FAIL: rot180-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300} {-120 -50})
ok:   rot180-ip (-30,70): pre-existing user stubs survive
ok:   rot180-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot180-ip (-30,70): R18 rot == 2
ok:   rot180-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot180-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot180-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot180-ip (-30,70): R18.M still on the v8/backbone subtree
ok:   rot270-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot270-ip (-30,70): pre-existing user stubs survive
ok:   rot270-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot270-ip (-30,70): R18 rot == 3
ok:   rot270-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot270-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot270-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot270-ip (-30,70): R18.M still on the v8/backbone subtree

RESULT: 1 FAIL (76 checks)
OVERALL: FAIL

###### FAIL: test_selflog_output ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok   - action log open
ok   - raw delete self-logs
ok   - raw undo self-logs
ok   - raw redo self-logs
ok   - raw cut self-logs
ok   - menu wrapper logs undo exactly once
ok   - core self-log sets -emitted
ok   - non-mutating cmd leaves -emitted 0
ok   - flip self-logs with pivot
ok   - flipv self-logs with pivot
ok   - rotate self-logs with pivot
ok   - flip_in_place self-logs
ok   - flipv_in_place self-logs
ok   - rotate_in_place self-logs
ok   - align self-logs
ok   - menu wrapper logs rotate exactly once
ok   - trim_wires self-logs
ok   - break_wires (bare) self-logs
ok   - break_wires 1 self-logs with arg
ok   - menu wrapper logs trim_wires exactly once
ok   - read-only rejects flipv with no log line
ok   - read-only rejects flip_in_place with no log line
ok   - read-only rejects flipv_in_place with no log line
ok   - read-only rejects rotate_in_place with no log line
ok   - read-only rejects break_wires with no log line
FAIL - key Shift-F logs flip
FAIL - key Alt-F logs flip_in_place
FAIL - key Shift-R logs rotate
FAIL - key Alt-R logs rotate_in_place
FAIL - key Shift-V logs flipv
FAIL - key Alt-V logs flipv_in_place
ok   - key Alt-U logs align
ok   - key & logs trim_wires
ok   - key ! logs break_wires
ok   - key Ctrl-! logs break_wires 1
ok   - setprop instance (non-fast) self-logs
ok   - setprop -fast does NOT log
ok   - setprop -fastundo (undoable) self-logs
ok   - setprop rect (graph) is nolog
ok   - change_elem_order (w/ sel) self-logs
ok   - key Shift-S logs change_elem_order
ok   - change_elem_order (no sel) is nolog
ok   - set rectcolor w/ selection logs
ok   - set rectcolor w/o selection is nolog
ok   - set rectcolor on read-only rejects (TCL_ERROR)
ok   - make_symbol read-only does NOT overwrite .sch
ok   - make_symbol self-logs
ok   - key 'a' logs make_symbol
ok   - make_sch multi-select logs nothing (no phantom)
ok   - make_sch_from_sel cancel logs nothing (no phantom)
ok   - make_sch_from_sel (real edit) self-logs
ok   - make_sch_from_sel read-only rejects (TCL_ERROR)
ok   - make_sch_from_sel read-only logs nothing
ok   - edit wire property logs a replayable setprop line
ok   - edit rect property logs a replayable setprop line
can't read "user_wants_copy_cell": no such variable
ok   - edit instance property (vi editor) logs a replayable setprop line
ok   - edit global schematic property logs a replayable set line
ok   - property-edit marker no longer emitted
ok   - cancelled property edit logs nothing
ok   - attach_labels self-logs
ok   - floaters_from_selected_inst self-logs
check_unique_names(): found duplicate: i=11 name=m1
check_unique_names(): found duplicate: i=13 name=m2
ok   - check_unique_names 1 (rename) self-logs
ok   - check_unique_names 0 (highlight) self-logs
ok   - print_hilight_net 4 (create labels) self-logs
ok   - print_hilight_net 1 (print) self-logs
ok   - add_pin_stubs no-op STILL logs +1 (atom 25 option c no-op-still-logs)
ok   - set header_text self-logs replayable
ok   - set header_text no-op logs nothing
ok   - set header_text read-only rejects (TCL_ERROR)
ok   - set header_text read-only logs nothing
ok   - set cadsnap self-logs resolved value
ok   - set cadgrid self-logs resolved value
ok   - set cadsnap 0 logs the RESOLVED default (not 0)
ok   - pure-display set (color_ps) is nolog
ok   - unhilight_all self-logs (key 0)
ok   - hilight_net_interactive noun-verb self-logs (key 9)
ok   - unhilight_net_interactive noun-verb self-logs (key 8)
ok   - hilight_net_interactive interactive-mode logs nothing (gesture start)
ok   - change_index (+/-) routes through logged setprop
ok   - result -> '#= ' comment
ok   - error  -> '#! ' comment
ok   - multiline result prefixes each line
ok   - log file is source-able
RESULT: FAIL

###### FAIL: test_sky130a_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
FAIL: library_list = exactly the 12 intended libs -> {SANDBOX TEST analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator} (exp {analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices
ok:   devices path is outside sky130A/
ok:   sky130_fd_pr/nfet_01v8 symbol resolves
ok:   sky130_fd_pr/corner symbol resolves
ok:   devices/vsource symbol resolves (cross-lib -> newsym)
ok:   stdcells/AND2 symbol resolves (draft lib)
ok:   analyses registered from newsym (outside sky130A/)
ok:   examples registered from newsym (outside sky130A/)
ok:   ngspice registered from newsym (outside sky130A/)
ok:   ngspice_verilog_cosim registered from newsym (outside sky130A/)
ok:   xschem_simulator registered from newsym (outside sky130A/)
ok:   sky130_stdcells has 437 cell dirs
ok:   rc points XSCHEM_LIBRARY_DEFS at xschem_libs/library.defs
ok:   rc sets library_registry_defs_only 1
ok:   rc sets SKYWATER_MODELS under models/
RESULT: 1 FAILED (17 passed)
OVERALL: notok

###### FAIL: test_wave_markers ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   MA0 the arm that ran is the arm that was asked for (--nogui=0 DISPLAY-wanted=1 has_x=1)
ok:   MK1 one record decodes to one dict
ok:   MK1 the 17-significant-digit x is kept as the ORIGINAL STRING
ok:   MK1 encode(decode(s)) is BYTE-equal for a 17-digit value
ok:   MK1 three records decode to three dicts
ok:   MK1 encode(decode(s)) is BYTE-equal for a 3-record token
ok:   MK1 {} decodes to the empty list
ok:   MK1 the empty record list encodes to {}
ok:   MK1 a non-zero prev survives
ok:   MK1 a dragged label's ldx/ldy survive verbatim
ok:   MK1 a garbage line is dropped and the rest kept
ok:   MK1 an 8-field line is dropped (short record)
ok:   MK1 a 10-field line is KEPT (forward tolerance) and re-emitted verbatim
ok:   MK1 the 10th field lands in `extra`
ok:   MK1 a leading-zero integer is normalised to decimal, never octal
ok:   MK2 {} is NOT valid (the vacuous-truth trap)
ok:   MK2 a 9-field record is valid
ok:   MK2 a 10-field record is valid (forward tolerance)
ok:   MK2 a 3-record token is valid
ok:   MK2 an 8-field record is not valid
ok:   MK2 a double quote is rejected
ok:   MK2 a backslash is rejected
ok:   MK2 a semicolon is rejected (SPACE() terminates a value at one)
ok:   MK2 a tcleval( prefix is rejected
ok:   MK2 nan is rejected (deliberately NOT `string is double`)
ok:   MK2 inf is rejected
ok:   MK2 a tab is rejected (get_tok_value would truncate the token there)
ok:   MK2 extra spaces are tolerated
ok:   MK2 ONE bad line invalidates the WHOLE token (all-or-nothing)
ok:   MK2 markers_num_ok accepts a signed exponent
ok:   MK2 markers_num_ok rejects a bare letter
ok:   MK2 markers_num_ok rejects the empty field
ok:   MK3 an unmarked graph carries NO markers token
ok:   MK3 flags=graph is still the FIRST token
ok:   MK3 a valid model value is emitted, quoted, verbatim
ok:   MK3 ... and flags=graph is still first
ok:   MK3 an EMPTY model value emits nothing
ok:   MK3 an INVALID model value emits nothing (a stray quote never reaches subst_token)
ok:   MK3 a 3-record value survives the emitter whole
ok:   MK3 reorder_handle=1 is still emitted alongside markers
ok:   MK3 hilight_wave still round-trips next to markers
ok:   MK3 active=1 still round-trips next to markers
ok:   MK4 the marker ON the moved node migrated out of the source
ok:   MK4 ... and landed in the destination at the new node index
ok:   MK4 the migrated record's wave is the DESTINATION node index
ok:   MK4 a marker BELOW the moved node keeps its index
ok:   MK4 a marker ABOVE the moved node shifts down by one
ok:   MK4 the destination's OWN marker is untouched
ok:   MK4 an empty source token stays empty
ok:   MK4 a non-integer index is a no-op on both sides
ok:   MK4 a negative index is a no-op on both sides
ok:   MK4 move_trace_in_graphs rewrites the SOURCE token
ok:   MK4 move_trace_in_graphs rewrites the DESTINATION token
ok:   MK4 a source emptied by the move loses the markers KEY
ok:   MK4 ... and the destination GAINS one
ok:   MK4 a strip with no markers never gains an empty key
ok:   MK5 remap_node_after_trace_delete: doomed node -> {}
ok:   MK5 ... a node above one doomed shifts down by one
ok:   MK5 ... a node below is untouched
ok:   MK5 ... two doomed below shift it down by two
ok:   MK5 ... a doomed list that is all ABOVE changes nothing
ok:   MK5 ... a non-integer index -> {}
ok:   MK5 a marker on a DOOMED trace is dropped
ok:   MK5 the survivor above the hole is decremented
ok:   MK5 multi-delete: two doomed, one survivor, shifted by the count BELOW it
ok:   MK5 deleting every node empties the token
ok:   MK5 an empty doomed list is a no-op
ok:   MK5 an empty token is a no-op
ok:   MK5b the record itself is removed
ok:   MK5b every prev that pointed at it is zeroed
ok:   MK5b dropping a number that is not there is a no-op
ok:   MK5b dropping from an empty token gives {}
ok:   MK5b a non-integer / zero number is refused (token unchanged)
ok:   MK5b markers_numbers of a token
ok:   MK5b markers_numbers of {}
ok:   MK5b the sweep removed the record in strip 0
ok:   MK5b ... and zeroed the CROSS-STRIP prev in strip 1
ok:   MK5b a strip with no markers key never gains one
ok:   MK5b an empty number list is a no-op
ok:   MK6 graph_props re-emits a 17-digit value byte-identically
ok:   MK6 ... and a multi-record one, newlines intact
ok:   MK6 decode->encode->graph_props is still byte-identical
ok:   MK7 two graph rects placed
ok:   MK7 graph_rects is not `rects 2` (a non-graph layer-2 rect is excluded)
ok:   MK7 no token to start
ok:   MK7 a 3-record multi-line value round-trips BYTE-identically
ok:   MK7 the flags token is undisturbed
ok:   MK7 a 300-record value survives the prop layer
ok:   MK7 ... and the C parser reads all 300 back
ok:   MK7 re-writing the identical value leaves modified at 0
ok:   MK7 an empty value deletes the token
ok:   MK7 ... and the C parser then reports zero records
ok:   MK7 flags survived the delete
ok:   MK8 two records listed
ok:   MK8 each sublist has exactly 10 elements {num graph wave dset point x y prev ldx ldy}
ok:   MK8 the GRAPH index is field 1 (not present in the token itself)
ok:   MK8 num/wave/dset/point round-trip
ok:   MK8 x comes back at FULL %.17g precision, byte-identical
ok:   MK8 y comes back at FULL %.17g precision, byte-identical
ok:   MK8 ... i.e. MORE than the 8 significant digits dtoa() would keep
ok:   MK8 a tiny denormal-ish magnitude survives
ok:   MK8 prev/ldx/ldy of the second record
ok:   MK8 an explicit graph index filters
ok:   MK8 `list` with no index sweeps the whole window
ok:   MK8 `list` of a non-graph rect index yields nothing (never an error)
ok:   MK8 `list` of an out-of-range index yields nothing
ok:   MK9 M1 in rect A and M3 in rect B
ok:   MK9 the window-wide next number is 4, not 2
ok:   MK9 both rects are visible to the window-wide walk
ok:   MK9 clearing both leaves nothing
ok:   MK10 hermetic raw created
ok:   MK10 v_a added as a real column
ok:   MK10 the raw has the expected 11-sample grid
ok:   MK10 a bus-first graph RETURNS from graph_trace_at (was an infinite loop)
ok:   MK10 ... and from graph_near_wave too
ok:   MK10b the trace AFTER the bus is still pickable (node index 1)
ok:   MK10 two leading buses still return
ok:   MK10b ... and the third entry is node index 2
ok:   MK11 the dataset-skip path is STABLE across 20 repetitions
ok:   MK11 ... and the same node with no selector IS found
ok:   MK11 find_closest_wave: 20 wave-bold releases over a %<n>-selected node are stable
ok:   MK11 ... and hilight_wave is always a valid index
ok:   MK12 graph_marker_at over empty space -> {}
ok:   MK12 graph_marker_at with an explicit tol -> {}
ok:   MK12 graph_marker_at on a bad graph index -> {} (never an error)
ok:   MK12 graph_marker_at with too few args -> {}
ok:   MK12 graph_marker_drag with nothing armed -> 0
ok:   MK12 graph_marker_sel with nothing selected -> -1
ok:   MK12 graph_rects counts GRAPH rects only
ok:   MK12 an unknown graph_marker sub-verb fails LOUD
ok:   MK12 `graph_marker` with no sub-verb fails LOUD
ok:   MK12 graph_marker text of an unknown number -> {}
ok:   MK12 graph_marker delete of an unknown number -> 0
ok:   MK12 graph_marker delete -all with nothing there -> 0
ok:   MS0 two graph rects staged
ok:   MS0 the hand-written records are visible to C
ok:   MS0 ... with the intended prev links (M2<-M1, M3<-M2)
ok:   MS0 they are all on rect 0, rect 1 is empty
ok:   MS1 `select -pair 2` returns the HEAD, not the list
ok:   MS1 `xschem get graph_marker_sel` is still the head
ok:   MS1 the SET is the pair, HEAD FIRST (not sorted)
ok:   MS2 `select -pair 1` on a marker with no delta block -> just it
ok:   MS3 `select 2` still returns 2
ok:   MS3 ... and the set is that one number
ok:   MS3 `select -none` still returns -1
ok:   MS3 ... and clears the head
ok:   MS3 ... and empties the set (INV-1)
ok:   MS5 chain M1<-M2<-M3: `select -pair 3` takes the IMMEDIATE pair only
ok:   MS5 ... and 1 is NOT in it
ok:   MS6 `select -pair 1` while M2.prev==1 selects the reference ALONE
ok:   MS11 `select -set 2 2 1` dedupes and keeps the order given
ok:   MS11 ... and returns the head
ok:   MS11 a number no record carries is ACCEPTED (permissive, like `select <n>`)
ok:   MS12 `delete -selected` with nothing selected -> 0
ok:   MS12 ... and nothing was deleted
ok:   MS4 deleting M1 sweeps M2's prev to 0
ok:   MS4 `select -pair 2` on the orphan selects just it, silently
ok:   MS4b the dangling link really is in the token
ok:   MS4b `select -pair` resolves nothing and selects the one number
ok:   MS4b ... with no error raised
ok:   MS7 M1 is on rect 0 and M2 on rect 1 (different strips)
ok:   MS7 the pair spans the two rects
ok:   MS7 the head is the marker that was double-clicked
ok:   MS8 the buffer is clean before the selection
ok:   MS8 a two-marker selection is really in effect
ok:   MS8 selecting does NOT set the modify flag
ok:   MS8 rect 0's markers token is byte-identical
ok:   MS8 rect 1's markers token is byte-identical
ok:   MS8 no sel_markers-style token appeared on rect 0
ok:   MS8 no sel_markers-style token appeared on rect 1
ok:   MS8 the -pair form does not dirty the buffer either
ok:   MS8 the whole serialised buffer is BYTE-identical across the selection
ok:   MS9 `delete -selected` returns the COUNT
ok:   MS9 rect 0's record is gone
ok:   MS9 rect 1's record is gone too (the partner on the OTHER strip)
ok:   MS9 the head is cleared
ok:   MS9 the set is empty
ok:   MS10 ONE undo restores rect 0's record
ok:   MS10 ... and rect 1's, in the same undo step
ok:   MS10 ... with the delta link intact
ok:   MS14 the buffer really is read-only
ok:   MS14 `select -pair` is NOT rejected (pure UI state)
ok:   MS14 ... and it really selected (the head moved)
ok:   MS14 `delete -selected` IS rejected by the scheduler
ok:   MS14 ... and nothing was deleted
ok:   MS14 read-only lifted again
ok:   MS13 the draw_graph_markers() body was located
